Day Ahead Price,DST,Timestamp,hora,dia_semana,dia_mes,mes,ano,fim_de_semana,feriado,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,Day Ahead Price_lag_1,Day Ahead Price_lag_2,Day Ahead Price_lag_24,Day Ahead Price_lag_25,Day Ahead Price_roll_3_mean,Day Ahead Price_roll_3_std,Day Ahead Price_roll_3_min,Day Ahead Price_roll_3_max,Day Ahead Price_roll_6_mean,Day Ahead Price_roll_6_std,Day Ahead Price_roll_6_min,Day Ahead Price_roll_6_max,Day Ahead Price_roll_12_mean,Day Ahead Price_roll_12_std,Day Ahead Price_roll_12_min,Day Ahead Price_roll_12_max,Day Ahead Price_roll_24_mean,Day Ahead Price_roll_24_std,Day Ahead Price_roll_24_min,Day Ahead Price_roll_24_max,Day Ahead Price_roll_168_mean,Day Ahead Price_roll_168_std,Day Ahead Price_roll_168_min,Day Ahead Price_roll_168_max
0.10,True,2024-07-05 13:00:00,13,4,5,7,2024,0,0,-0.26,-0.97,-0.43,-0.90,0.00,-1.00,0.21,0.92,-20.93,-9.80,0.41,0.45,0.10,0.92,3.91,7.26,0.10,18.57,12.12,14.61,0.10,40.90,15.68,20.62,-18.03,52.71,34.66,30.36,-20.93,110.41
1.23,True,2024-07-05 14:00:00,14,4,5,7,2024,0,0,-0.50,-0.87,-0.43,-0.90,0.00,-1.00,0.10,0.21,-18.03,-20.93,0.51,0.62,0.10,1.23,1.02,1.08,0.10,3.04,11.17,14.94,0.10,40.90,16.48,19.60,-12.21,52.71,34.36,30.39,-20.93,110.41
3.32,True,2024-07-05 15:00:00,15,4,5,7,2024,0,0,-0.71,-0.71,-0.43,-0.90,0.00,-1.00,1.23,0.10,-12.21,-18.03,1.55,1.63,0.10,3.32,1.07,1.18,0.10,3.32,10.70,15.10,0.10,40.90,17.13,18.85,0.00,52.71,34.09,30.39,-20.93,110.41
17.42,True,2024-07-05 16:00:00,16,4,5,7,2024,0,0,-0.87,-0.50,-0.43,-0.90,0.00,-1.00,3.32,1.23,0.00,-12.21,7.32,8.81,1.23,17.42,3.87,6.74,0.10,17.42,11.58,15.17,0.10,40.90,17.85,18.49,0.10,52.71,33.94,30.30,-20.93,110.41
38.00,True,2024-07-05 17:00:00,17,4,5,7,2024,0,0,-0.97,-0.26,-0.43,-0.90,0.00,-1.00,17.42,3.32,6.77,0.00,19.58,17.44,3.32,38.00,10.05,15.19,0.10,38.00,13.75,16.98,0.10,40.90,19.15,18.78,0.10,52.71,33.98,30.17,-20.93,110.41
63.31,True,2024-07-05 18:00:00,18,4,5,7,2024,0,0,-1.00,-0.00,-0.43,-0.90,0.00,-1.00,38.00,17.42,42.38,6.77,39.58,22.99,17.42,63.31,20.56,25.42,0.10,63.31,15.62,21.00,0.10,63.31,20.03,20.32,0.10,63.31,34.23,30.16,-20.93,110.41
82.70,True,2024-07-05 19:00:00,19,4,5,7,2024,0,0,-0.97,0.26,-0.43,-0.90,0.00,-1.00,63.31,38.00,47.46,42.38,61.34,22.42,38.00,82.70,34.33,33.28,1.23,82.70,19.12,27.92,0.10,82.70,21.50,23.43,0.10,82.70,34.64,30.36,-20.93,110.41
95.00,True,2024-07-05 20:00:00,20,4,5,7,2024,0,0,-0.87,0.50,-0.43,-0.90,0.00,-1.00,82.70,63.31,47.94,47.46,80.34,15.98,63.31,95.00,49.96,36.49,3.32,95.00,25.49,35.48,0.10,95.00,23.46,27.37,0.10,95.00,35.16,30.74,-20.93,110.41
106.33,True,2024-07-05 21:00:00,21,4,5,7,2024,0,0,-0.71,0.71,-0.43,-0.90,0.00,-1.00,95.00,82.70,52.71,47.94,94.68,11.82,82.70,106.33,67.13,34.32,17.42,106.33,34.10,41.55,0.10,106.33,25.69,31.71,0.10,106.33,35.75,31.29,-20.93,110.41
85.45,True,2024-07-05 22:00:00,22,4,5,7,2024,0,0,-0.50,0.87,-0.43,-0.90,0.00,-1.00,106.33,95.00,41.74,52.71,95.59,10.45,85.45,106.33,78.47,24.43,38.00,106.33,41.17,42.54,0.10,106.33,27.51,33.86,0.10,106.33,36.17,31.49,-20.93,110.41
45.55,True,2024-07-05 23:00:00,23,4,5,7,2024,0,0,-0.26,0.97,-0.43,-0.90,0.00,-1.00,85.45,106.33,5.86,41.74,79.11,30.88,45.55,106.33,79.72,22.00,45.55,106.33,44.88,40.61,0.10,106.33,29.16,33.72,0.10,106.33,36.24,31.37,-20.93,110.41
14.77,True,2024-07-06 00:00:00,0,5,6,7,2024,1,0,0.00,1.00,-0.97,-0.22,0.00,-1.00,45.55,85.45,5.76,5.86,48.59,35.44,14.77,85.45,71.63,34.57,14.77,106.33,46.10,39.35,0.10,106.33,29.54,33.50,0.10,106.33,36.07,31.30,-20.93,110.41
10.09,True,2024-07-06 01:00:00,1,5,6,7,2024,1,0,0.26,0.97,-0.97,-0.22,0.00,-1.00,14.77,45.55,10.44,5.76,23.47,19.26,10.09,45.55,59.53,41.87,10.09,106.33,46.93,38.38,1.23,106.33,29.53,33.51,0.10,106.33,35.86,31.26,-20.93,110.41
8.49,True,2024-07-06 02:00:00,2,5,6,7,2024,1,0,0.50,0.87,-0.97,-0.22,0.00,-1.00,10.09,14.77,12.58,10.44,11.12,3.26,8.49,14.77,45.11,42.10,8.49,106.33,47.54,37.65,3.32,106.33,29.36,33.61,0.10,106.33,35.64,31.23,-20.93,110.41
4.23,True,2024-07-06 03:00:00,3,5,6,7,2024,1,0,0.71,0.71,-0.97,-0.22,0.00,-1.00,8.49,10.09,9.08,12.58,7.60,3.03,4.23,10.09,28.10,31.78,4.23,85.45,47.61,37.55,4.23,106.33,29.15,33.75,0.10,106.33,35.39,31.23,-20.93,110.41
4.20,True,2024-07-06 04:00:00,4,5,6,7,2024,1,0,0.87,0.50,-0.97,-0.22,0.00,-1.00,4.23,8.49,6.78,9.08,5.64,2.47,4.20,8.49,14.55,15.69,4.20,45.55,46.51,38.69,4.20,106.33,29.05,33.83,0.10,106.33,35.14,31.23,-20.93,110.41
6.63,True,2024-07-06 05:00:00,5,5,6,7,2024,1,0,0.97,0.26,-0.97,-0.22,0.00,-1.00,4.20,4.23,12.00,6.78,5.02,1.39,4.20,6.63,8.07,4.02,4.20,14.77,43.90,40.34,4.20,106.33,28.82,33.96,0.10,106.33,34.91,31.21,-20.93,110.41
5.38,True,2024-07-06 06:00:00,6,5,6,7,2024,1,0,1.00,0.00,-0.97,-0.22,0.00,-1.00,6.63,4.20,40.90,12.00,5.40,1.22,4.20,6.63,6.50,2.39,4.20,10.09,39.07,41.27,4.20,106.33,27.34,34.19,0.10,106.33,34.68,31.19,-20.93,110.41
3.40,True,2024-07-06 07:00:00,7,5,6,7,2024,1,0,0.97,-0.26,-0.97,-0.22,0.00,-1.00,5.38,6.63,40.64,40.90,5.14,1.63,3.40,6.63,5.39,1.89,3.40,8.49,32.46,39.97,3.40,106.33,25.79,34.40,0.10,106.33,34.44,31.19,-20.93,110.41
0.00,True,2024-07-06 08:00:00,8,5,6,7,2024,1,0,0.87,-0.50,-0.97,-0.22,0.00,-1.00,3.40,5.38,18.57,40.64,2.93,2.72,0.00,5.38,3.97,2.25,0.00,6.63,24.54,35.63,0.00,106.33,25.02,34.78,0.00,106.33,34.18,31.22,-20.93,110.41
-9.57,True,2024-07-06 09:00:00,9,5,6,7,2024,1,0,0.71,-0.71,-0.97,-0.22,0.00,-1.00,0.00,3.40,3.04,18.57,-2.06,6.73,-9.57,3.40,1.67,5.95,-9.57,6.63,14.88,25.80,-9.57,85.45,24.49,35.22,-9.57,106.33,33.84,31.33,-20.93,110.41
-28.12,True,2024-07-06 10:00:00,10,5,6,7,2024,1,0,0.50,-0.87,-0.97,-0.22,0.00,-1.00,-9.57,0.00,0.63,3.04,-12.56,14.30,-28.12,0.00,-3.71,13.30,-28.12,6.63,5.42,16.83,-28.12,45.55,23.29,36.53,-28.12,106.33,33.37,31.68,-28.12,110.41
-28.91,True,2024-07-06 11:00:00,11,5,6,7,2024,1,0,0.26,-0.97,-0.97,-0.22,0.00,-1.00,-28.12,-9.57,0.92,0.63,-22.20,10.95,-28.91,-9.57,-9.64,15.50,-28.91,5.38,-0.78,14.22,-28.91,14.77,22.05,37.81,-28.91,106.33,32.90,32.01,-28.91,110.41
-28.33,True,2024-07-06 12:00:00,12,5,6,7,2024,1,0,0.00,-1.00,-0.97,-0.22,0.00,-1.00,-28.91,-28.12,0.21,0.92,-28.45,0.41,-28.91,-28.12,-15.26,15.07,-28.91,3.40,-4.38,15.33,-28.91,10.09,20.86,38.96,-28.91,106.33,32.45,32.33,-28.91,110.41
-48.08,True,2024-07-06 13:00:00,13,5,6,7,2024,1,0,-0.26,-0.97,-0.97,-0.22,0.00,-1.00,-28.33,-28.91,0.10,0.21,-35.11,11.24,-48.08,-28.33,-23.83,16.87,-48.08,0.00,-9.22,19.08,-48.08,8.49,18.85,41.25,-48.08,106.33,31.85,32.95,-48.08,110.41
-54.63,True,2024-07-06 14:00:00,14,5,6,7,2024,1,0,-0.50,-0.87,-0.97,-0.22,0.00,-1.00,-48.08,-28.33,1.23,0.10,-43.68,13.69,-54.63,-28.33,-32.94,16.17,-54.63,-9.57,-14.48,22.20,-54.63,6.63,16.53,43.78,-54.63,106.33,31.21,33.65,-54.63,110.41
-45.93,True,2024-07-06 15:00:00,15,5,6,7,2024,1,0,-0.71,-0.71,-0.97,-0.22,0.00,-1.00,-54.63,-48.08,3.32,1.23,-49.55,4.53,-54.63,-45.93,-39.00,11.91,-54.63,-28.12,-18.66,23.06,-54.63,6.63,14.47,45.55,-54.63,106.33,30.65,34.17,-54.63,110.41
-20.09,True,2024-07-06 16:00:00,16,5,6,7,2024,1,0,-0.87,-0.50,-0.97,-0.22,0.00,-1.00,-45.93,-54.63,17.42,3.32,-40.22,17.96,-54.63,-20.09,-37.66,13.69,-54.63,-20.09,-20.69,21.91,-54.63,6.63,12.91,46.08,-54.63,106.33,30.28,34.32,-54.63,110.41
-0.82,True,2024-07-06 17:00:00,17,5,6,7,2024,1,0,-0.97,-0.26,-0.97,-0.22,0.00,-1.00,-20.09,-45.93,38.00,17.42,-22.28,22.63,-45.93,-0.82,-32.98,20.43,-54.63,-0.82,-21.31,21.15,-54.63,5.38,11.29,45.84,-54.63,106.33,30.06,34.29,-54.63,110.41
2.38,True,2024-07-06 18:00:00,18,5,6,7,2024,1,0,-1.00,-0.00,-0.97,-0.22,0.00,-1.00,-0.82,-20.09,63.31,38.00,-6.18,12.16,-20.09,2.38,-27.86,25.13,-54.63,2.38,-21.56,20.83,-54.63,3.40,8.76,44.50,-54.63,106.33,29.86,34.25,-54.63,110.41
9.23,True,2024-07-06 19:00:00,19,5,6,7,2024,1,0,-0.97,0.26,-0.97,-0.22,0.00,-1.00,2.38,-0.82,82.70,63.31,3.60,5.13,-0.82,9.23,-18.31,26.75,-54.63,9.23,-21.07,21.52,-54.63,9.23,5.69,41.63,-54.63,106.33,29.72,34.17,-54.63,110.41
10.44,True,2024-07-06 20:00:00,20,5,6,7,2024,1,0,-0.87,0.50,-0.97,-0.22,0.00,-1.00,9.23,2.38,95.00,82.70,7.35,4.35,2.38,10.44,-7.46,21.81,-45.93,10.44,-20.20,22.63,-54.63,10.44,2.17,37.07,-54.63,106.33,29.58,34.09,-54.63,110.41
20.39,True,2024-07-06 21:00:00,21,5,6,7,2024,1,0,-0.71,0.71,-0.97,-0.22,0.00,-1.00,10.44,9.23,106.33,95.00,13.35,6.12,9.23,20.39,3.59,13.73,-20.09,20.39,-17.71,25.39,-54.63,20.39,-1.41,30.06,-54.63,85.45,29.52,33.98,-54.63,110.41
16.43,True,2024-07-06 22:00:00,22,5,6,7,2024,1,0,-0.50,0.87,-0.97,-0.22,0.00,-1.00,20.39,10.44,85.45,106.33,15.75,5.01,10.44,20.39,9.68,8.06,-0.82,20.39,-13.99,26.94,-54.63,20.39,-4.29,24.10,-54.63,45.55,29.42,33.88,-54.63,110.41
2.69,True,2024-07-06 23:00:00,23,5,6,7,2024,1,0,-0.26,0.97,-0.97,-0.22,0.00,-1.00,16.43,20.39,45.55,85.45,13.17,9.29,2.69,20.39,10.26,7.23,2.38,20.39,-11.36,26.89,-54.63,20.39,-6.07,21.72,-54.63,20.39,29.24,33.83,-54.63,110.41
2.39,True,2024-07-07 00:00:00,0,6,7,7,2024,1,0,0.00,1.00,-0.78,0.62,0.00,-1.00,2.69,16.43,14.77,45.55,7.17,8.02,2.39,16.43,10.26,7.23,2.39,20.39,-8.80,26.59,-54.63,20.39,-6.59,21.35,-54.63,20.39,29.06,33.79,-54.63,110.41
1.70,True,2024-07-07 01:00:00,1,6,7,7,2024,1,0,0.26,0.97,-0.78,0.62,0.00,-1.00,2.39,2.69,10.09,14.77,2.26,0.51,1.70,2.69,9.01,8.05,1.70,20.39,-4.65,23.63,-54.63,20.39,-6.94,21.13,-54.63,20.39,28.87,33.75,-54.63,110.41
1.89,True,2024-07-07 02:00:00,2,6,7,7,2024,1,0,0.50,0.87,-0.78,0.62,0.00,-1.00,1.70,2.39,8.49,10.09,1.99,0.36,1.70,2.39,7.58,8.49,1.70,20.39,0.06,17.63,-45.93,20.39,-7.21,20.96,-54.63,20.39,28.69,33.70,-54.63,110.41
1.98,True,2024-07-07 03:00:00,3,6,7,7,2024,1,0,0.71,0.71,-0.78,0.62,0.00,-1.00,1.89,1.70,4.23,8.49,1.86,0.14,1.70,1.98,4.51,5.85,1.70,16.43,4.05,10.07,-20.09,20.39,-7.31,20.91,-54.63,20.39,28.51,33.66,-54.63,110.41
1.42,True,2024-07-07 04:00:00,4,6,7,7,2024,1,0,0.87,0.50,-0.78,0.62,0.00,-1.00,1.98,1.89,4.20,4.23,1.76,0.30,1.42,1.98,2.01,0.46,1.42,2.69,5.84,6.75,-0.82,20.39,-7.42,20.86,-54.63,20.39,28.33,33.62,-54.63,110.41
1.29,True,2024-07-07 05:00:00,5,6,7,7,2024,1,0,0.97,0.26,-0.78,0.62,0.00,-1.00,1.42,1.98,6.63,4.20,1.56,0.37,1.29,1.98,1.78,0.40,1.29,2.39,6.02,6.59,1.29,20.39,-7.64,20.73,-54.63,20.39,28.15,33.58,-54.63,110.41
0.29,True,2024-07-07 06:00:00,6,6,7,7,2024,1,0,1.00,0.00,-0.78,0.62,0.00,-1.00,1.29,1.42,5.38,6.63,1.00,0.62,0.29,1.42,1.43,0.62,0.29,1.98,5.84,6.72,0.29,20.39,-7.86,20.61,-54.63,20.39,27.97,33.55,-54.63,110.41
-0.52,True,2024-07-07 07:00:00,7,6,7,7,2024,1,0,0.97,-0.26,-0.78,0.62,0.00,-1.00,0.29,1.29,3.40,5.38,0.35,0.91,-0.52,1.29,1.06,0.98,-0.52,1.98,5.03,6.86,-0.52,20.39,-8.02,20.54,-54.63,20.39,27.78,33.51,-54.63,110.41
-6.08,True,2024-07-07 08:00:00,8,6,7,7,2024,1,0,0.87,-0.50,-0.78,0.62,0.00,-1.00,-0.52,0.29,0.00,3.40,-2.10,3.47,-6.08,0.29,-0.27,2.98,-6.08,1.98,3.66,7.32,-6.08,20.39,-8.27,20.47,-54.63,20.39,27.56,33.52,-54.63,110.41
-9.28,True,2024-07-07 09:00:00,9,6,7,7,2024,1,0,0.71,-0.71,-0.78,0.62,0.00,-1.00,-6.08,-0.52,-9.57,0.00,-5.29,4.43,-9.28,-0.52,-2.15,4.46,-9.28,1.42,1.18,6.06,-9.28,16.43,-8.26,20.47,-54.63,20.39,27.32,33.54,-54.63,110.41
-11.36,True,2024-07-07 10:00:00,10,6,7,7,2024,1,0,0.50,-0.87,-0.78,0.62,0.00,-1.00,-9.28,-6.08,-28.12,-9.57,-8.91,2.66,-11.36,-6.08,-4.28,5.37,-11.36,1.29,-1.13,4.90,-11.36,2.69,-7.56,20.04,-54.63,20.39,27.07,33.57,-54.63,110.41
-12.36,True,2024-07-07 11:00:00,11,6,7,7,2024,1,0,0.26,-0.97,-0.78,0.62,0.00,-1.00,-11.36,-9.28,-28.91,-28.12,-11.00,1.57,-12.36,-9.28,-6.55,5.44,-12.36,0.29,-2.39,5.69,-12.36,2.39,-6.87,19.56,-54.63,20.39,26.82,33.61,-54.63,110.41
-20.84,True,2024-07-07 12:00:00,12,6,7,7,2024,1,0,0.00,-1.00,-0.78,0.62,0.00,-1.00,-12.36,-11.36,-28.33,-28.91,-14.85,5.21,-20.84,-11.36,-10.07,6.79,-20.84,-0.52,-4.32,7.56,-20.84,1.98,-6.56,19.26,-54.63,20.39,26.52,33.72,-54.63,110.41
-19.67,True,2024-07-07 13:00:00,13,6,7,7,2024,1,0,-0.26,-0.97,-0.78,0.62,0.00,-1.00,-20.84,-12.36,-48.08,-28.33,-17.62,4.60,-20.84,-12.36,-13.27,5.84,-20.84,-6.08,-6.10,8.48,-20.84,1.98,-5.38,17.37,-54.63,20.39,26.23,33.81,-54.63,110.41
-10.51,True,2024-07-07 14:00:00,14,6,7,7,2024,1,0,-0.50,-0.87,-0.78,0.62,0.00,-1.00,-19.67,-20.84,-54.63,-48.08,-17.01,5.66,-20.84,-10.51,-14.00,4.96,-20.84,-9.28,-7.14,8.17,-20.84,1.98,-3.54,13.93,-45.93,20.39,26.00,33.83,-54.63,110.41
-3.50,True,2024-07-07 15:00:00,15,6,7,7,2024,1,0,-0.71,-0.71,-0.78,0.62,0.00,-1.00,-10.51,-19.67,-45.93,-54.63,-11.23,8.11,-19.67,-3.50,-13.04,6.41,-20.84,-3.50,-7.59,7.75,-20.84,1.42,-1.77,10.61,-20.84,20.39,25.82,33.80,-54.63,110.41
0.00,True,2024-07-07 16:00:00,16,6,7,7,2024,1,0,-0.87,-0.50,-0.78,0.62,0.00,-1.00,-3.50,-10.51,-20.09,-45.93,-4.67,5.35,-10.51,0.00,-11.15,8.38,-20.84,0.00,-7.71,7.61,-20.84,1.29,-0.93,9.87,-20.84,20.39,25.66,33.76,-54.63,110.41
4.95,True,2024-07-07 17:00:00,17,6,7,7,2024,1,0,-0.97,-0.26,-0.78,0.62,0.00,-1.00,0.00,-3.50,-0.82,-20.09,0.48,4.25,-3.50,4.95,-8.26,10.57,-20.84,4.95,-7.41,8.06,-20.84,4.95,-0.69,9.94,-20.84,20.39,25.53,33.69,-54.63,110.41
35.94,True,2024-07-07 18:00:00,18,6,7,7,2024,1,0,-1.00,-0.00,-0.78,0.62,0.00,-1.00,4.95,0.00,2.38,-0.82,13.63,19.48,0.00,35.94,1.20,19.06,-19.67,35.94,-4.44,14.86,-20.84,35.94,0.70,12.44,-20.84,35.94,25.60,33.60,-54.63,110.41
48.94,True,2024-07-07 19:00:00,19,6,7,7,2024,1,0,-0.97,0.26,-0.78,0.62,0.00,-1.00,35.94,4.95,9.23,2.38,29.94,22.60,4.95,48.94,12.64,23.98,-10.51,48.94,-0.31,21.45,-20.84,48.94,2.36,15.81,-20.84,48.94,25.74,33.55,-54.63,110.41
61.36,True,2024-07-07 20:00:00,20,6,7,7,2024,1,0,-0.87,0.50,-0.78,0.62,0.00,-1.00,48.94,35.94,10.44,9.23,48.75,12.71,35.94,61.36,24.61,27.76,-3.50,61.36,5.31,27.72,-20.84,61.36,4.48,19.84,-20.84,61.36,25.95,33.56,-54.63,110.41
104.58,True,2024-07-07 21:00:00,21,6,7,7,2024,1,0,-0.71,0.71,-0.78,0.62,0.00,-1.00,61.36,48.94,20.39,10.44,71.63,29.21,48.94,104.58,42.63,38.76,0.00,104.58,14.79,39.33,-20.84,104.58,7.99,28.38,-20.84,104.58,26.42,34.01,-54.63,110.41
92.58,True,2024-07-07 22:00:00,22,6,7,7,2024,1,0,-0.50,0.87,-0.78,0.62,0.00,-1.00,104.58,61.36,16.43,20.39,86.17,22.31,61.36,104.58,58.06,36.77,4.95,104.58,23.46,44.19,-20.84,104.58,11.16,33.21,-20.84,104.58,26.82,34.29,-54.63,110.41
81.72,True,2024-07-07 23:00:00,23,6,7,7,2024,1,0,-0.26,0.97,-0.78,0.62,0.00,-1.00,92.58,104.58,2.69,16.43,92.96,11.43,81.72,104.58,70.85,26.52,35.94,104.58,31.30,45.58,-20.84,104.58,14.45,36.13,-20.84,104.58,26.87,34.36,-54.63,110.41
76.33,True,2024-07-08 00:00:00,0,0,8,7,2024,0,0,0.00,1.00,0.00,1.00,0.00,-1.00,81.72,92.58,2.39,2.69,83.54,8.28,76.33,92.58,77.58,20.28,48.94,104.58,39.39,44.08,-19.67,104.58,17.54,38.15,-20.84,104.58,26.92,34.43,-54.63,110.41
63.88,True,2024-07-08 01:00:00,1,0,8,7,2024,0,0,0.26,0.97,0.00,1.00,0.00,-1.00,76.33,81.72,1.70,2.39,73.98,9.15,63.88,81.72,80.08,16.65,61.36,104.58,46.36,40.35,-10.51,104.58,20.13,39.13,-20.84,104.58,26.98,34.49,-54.63,110.41
64.42,True,2024-07-08 02:00:00,2,0,8,7,2024,0,0,0.50,0.87,0.00,1.00,0.00,-1.00,63.88,76.33,1.89,1.70,68.21,7.04,63.88,76.33,80.58,16.00,63.88,104.58,52.60,36.34,-3.50,104.58,22.73,39.93,-20.84,104.58,27.09,34.58,-54.63,110.41
66.92,True,2024-07-08 03:00:00,3,0,8,7,2024,0,0,0.71,0.71,0.00,1.00,0.00,-1.00,64.42,63.88,1.98,1.89,65.07,1.62,63.88,66.92,74.31,11.44,63.88,92.58,58.47,31.87,0.00,104.58,25.44,40.66,-20.84,104.58,27.22,34.69,-54.63,110.41
65.50,True,2024-07-08 04:00:00,4,0,8,7,2024,0,0,0.87,0.50,0.00,1.00,0.00,-1.00,66.92,64.42,1.42,1.98,65.61,1.25,64.42,66.92,69.80,7.42,63.88,81.72,63.93,26.02,4.95,104.58,28.11,41.11,-20.84,104.58,27.30,34.76,-54.63,110.41
76.11,True,2024-07-08 05:00:00,5,0,8,7,2024,0,0,0.97,0.26,0.00,1.00,0.00,-1.00,65.50,66.92,1.29,1.42,69.51,5.76,65.50,76.11,68.86,5.80,63.88,76.33,69.86,18.33,35.94,104.58,31.23,41.82,-20.84,104.58,27.40,34.88,-54.63,110.41
101.38,True,2024-07-08 06:00:00,6,0,8,7,2024,0,0,1.00,0.00,0.00,1.00,0.00,-1.00,76.11,65.50,0.29,1.29,81.00,18.43,65.50,101.38,73.04,14.60,63.88,101.38,75.31,17.01,48.94,104.58,35.44,43.62,-20.84,104.58,27.48,35.04,-54.63,110.41
100.61,True,2024-07-08 07:00:00,7,0,8,7,2024,0,0,0.97,-0.26,0.00,1.00,0.00,-1.00,101.38,76.11,-0.52,0.29,92.70,14.37,76.11,101.38,79.16,17.42,64.42,101.38,79.62,16.25,61.36,104.58,39.65,44.87,-20.84,104.58,27.66,35.33,-54.63,110.41
78.22,True,2024-07-08 08:00:00,8,0,8,7,2024,0,0,0.87,-0.50,0.00,1.00,0.00,-1.00,100.61,101.38,-6.08,-0.52,93.40,13.15,78.22,101.38,81.46,15.93,65.50,101.38,81.02,15.23,63.88,104.58,43.16,44.43,-20.84,104.58,27.83,35.50,-54.63,110.41
54.60,True,2024-07-08 09:00:00,9,0,8,7,2024,0,0,0.71,-0.71,0.00,1.00,0.00,-1.00,78.22,100.61,-9.28,-6.08,77.81,23.01,54.60,100.61,79.40,18.73,54.60,101.38,76.86,15.03,54.60,101.38,45.82,43.04,-20.84,104.58,27.89,35.54,-54.63,110.41
40.88,True,2024-07-08 10:00:00,10,0,8,7,2024,0,0,0.50,-0.87,0.00,1.00,0.00,-1.00,54.60,78.22,-11.36,-9.28,57.90,18.89,40.88,78.22,75.30,24.26,40.88,101.38,72.55,17.35,40.88,101.38,48.00,41.31,-20.84,104.58,27.89,35.54,-54.63,110.41
35.00,True,2024-07-08 11:00:00,11,0,8,7,2024,0,0,0.26,-0.97,0.00,1.00,0.00,-1.00,40.88,54.60,-12.36,-11.36,43.49,10.06,35.00,54.60,68.45,29.27,35.00,101.38,68.65,20.12,35.00,101.38,49.98,39.39,-20.84,104.58,27.86,35.53,-54.63,110.41
32.65,True,2024-07-08 12:00:00,12,0,8,7,2024,0,0,0.00,-1.00,0.00,1.00,0.00,-1.00,35.00,40.88,-20.84,-12.36,36.18,4.24,32.65,40.88,56.99,27.18,32.65,100.61,65.01,22.43,32.65,101.38,52.20,36.62,-19.67,104.58,27.85,35.53,-54.63,110.41
31.98,True,2024-07-08 13:00:00,13,0,8,7,2024,0,0,-0.26,-0.97,0.00,1.00,0.00,-1.00,32.65,35.00,-19.67,-20.84,33.21,1.59,31.98,35.00,45.56,18.07,31.98,78.22,62.36,24.38,31.98,101.38,54.36,33.61,-10.51,104.58,27.91,35.53,-54.63,110.41
38.00,True,2024-07-08 14:00:00,14,0,8,7,2024,0,0,-0.50,-0.87,0.00,1.00,0.00,-1.00,31.98,32.65,-10.51,-19.67,34.21,3.30,31.98,38.00,38.85,8.41,31.98,54.60,60.15,25.35,31.98,101.38,56.38,30.89,-3.50,104.58,28.05,35.52,-54.63,110.41
37.72,True,2024-07-08 15:00:00,15,0,8,7,2024,0,0,-0.71,-0.71,0.00,1.00,0.00,-1.00,38.00,31.98,-3.50,-10.51,35.90,3.40,31.98,38.00,36.04,3.44,31.98,40.88,57.72,26.03,31.98,101.38,58.09,28.46,0.00,104.58,28.21,35.50,-54.63,110.41
50.09,True,2024-07-08 16:00:00,16,0,8,7,2024,0,0,-0.87,-0.50,0.00,1.00,0.00,-1.00,37.72,38.00,0.00,-3.50,41.94,7.06,37.72,50.09,37.57,6.62,31.98,50.09,56.44,25.99,31.98,101.38,60.18,25.72,4.95,104.58,28.39,35.54,-54.63,110.41
81.38,True,2024-07-08 17:00:00,17,0,8,7,2024,0,0,-0.97,-0.26,0.00,1.00,0.00,-1.00,50.09,37.72,4.95,0.00,56.40,22.50,37.72,81.38,45.30,18.83,31.98,81.38,56.88,26.40,31.98,101.38,63.37,23.19,31.98,104.58,28.63,35.76,-54.63,110.41
93.58,True,2024-07-08 18:00:00,18,0,8,7,2024,0,0,-1.00,-0.00,0.00,1.00,0.00,-1.00,81.38,50.09,35.94,4.95,75.02,22.43,50.09,93.58,55.46,25.79,31.98,93.58,56.23,25.27,31.98,100.61,65.77,23.21,31.98,104.58,28.90,36.08,-54.63,110.41
103.21,True,2024-07-08 19:00:00,19,0,8,7,2024,0,0,-0.97,0.26,0.00,1.00,0.00,-1.00,93.58,81.38,48.94,35.94,92.72,10.94,81.38,103.21,67.33,29.01,37.72,103.21,56.44,25.70,31.98,103.21,68.03,24.13,31.98,104.58,29.09,36.39,-54.63,110.41
115.15,True,2024-07-08 20:00:00,20,0,8,7,2024,0,0,-0.87,0.50,0.00,1.00,0.00,-1.00,103.21,93.58,61.36,48.94,103.98,10.81,93.58,115.15,80.19,30.47,37.72,115.15,59.52,30.33,31.98,115.15,70.27,25.91,31.98,115.15,29.29,36.77,-54.63,115.15
109.00,True,2024-07-08 21:00:00,21,0,8,7,2024,0,0,-0.71,0.71,0.00,1.00,0.00,-1.00,115.15,103.21,104.58,61.36,109.12,5.97,103.21,115.15,92.07,23.76,50.09,115.15,64.05,33.44,31.98,115.15,70.45,26.18,31.98,115.15,29.35,36.89,-54.63,115.15
87.25,True,2024-07-08 22:00:00,22,0,8,7,2024,0,0,-0.50,0.87,0.00,1.00,0.00,-1.00,109.00,115.15,92.58,104.58,103.80,14.66,87.25,115.15,98.26,13.06,81.38,115.15,67.92,33.20,31.98,115.15,70.23,26.01,31.98,115.15,29.35,36.89,-54.63,115.15
58.29,True,2024-07-08 23:00:00,23,0,8,7,2024,0,0,-0.26,0.97,0.00,1.00,0.00,-1.00,87.25,109.00,81.72,92.58,84.85,25.44,58.29,109.00,94.41,20.38,58.29,115.15,69.86,31.75,31.98,115.15,69.26,26.00,31.98,115.15,29.31,36.85,-54.63,115.15
