SUDESTE,DST,Timestamp,hora,dia_semana,dia_mes,mes,ano,fim_de_semana,feriado,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,SUDESTE_lag_1,SUDESTE_lag_2,SUDESTE_lag_24,SUDESTE_lag_25,SUDESTE_roll_3_mean,SUDESTE_roll_3_std,SUDESTE_roll_3_min,SUDESTE_roll_3_max,SUDESTE_roll_6_mean,SUDESTE_roll_6_std,SUDESTE_roll_6_min,SUDESTE_roll_6_max,SUDESTE_roll_12_mean,SUDESTE_roll_12_std,SUDESTE_roll_12_min,SUDESTE_roll_12_max,SUDESTE_roll_24_mean,SUDESTE_roll_24_std,SUDESTE_roll_24_min,SUDESTE_roll_24_max,SUDESTE_roll_168_mean,SUDESTE_roll_168_std,SUDESTE_roll_168_min,SUDESTE_roll_168_max
42120.62,False,2025-06-20 09:00:00,9,4,20,6,2025,0,0,0.71,-0.71,-0.43,-0.90,0.50,-0.87,40898.89,38705.86,38416.51,37709.35,40575.12,1730.25,38705.86,42120.62,37830.99,3319.41,33819.13,42120.62,37537.60,3222.97,33701.92,42361.60,40361.32,4337.32,33701.92,49212.58,40125.21,5187.65,30516.85,50662.26
42861.39,False,2025-06-20 10:00:00,10,4,20,6,2025,0,0,0.50,-0.87,-0.43,-0.90,0.50,-0.87,42120.62,40898.89,39071.35,38416.51,41960.30,991.03,40898.89,42861.39,39338.03,3183.56,34851.11,42861.39,37579.25,3293.43,33701.92,42861.39,40519.24,4357.26,33701.92,49212.58,40131.78,5190.43,30516.85,50662.26
42844.84,False,2025-06-20 11:00:00,11,4,20,6,2025,0,0,0.26,-0.97,-0.43,-0.90,0.50,-0.87,42861.39,42120.62,39736.69,39071.35,42608.95,422.99,42120.62,42861.39,40670.32,2537.34,36590.32,42861.39,37821.97,3577.67,33701.92,42861.39,40648.75,4379.12,33701.92,49212.58,40138.12,5193.11,30516.85,50662.26
42611.04,False,2025-06-20 12:00:00,12,4,20,6,2025,0,0,0.00,-1.00,-0.43,-0.90,0.50,-0.87,42844.84,42861.39,40315.70,39736.69,42772.42,140.01,42611.04,42861.39,41673.77,1629.05,38705.86,42861.39,38231.78,3834.06,33701.92,42861.39,40744.38,4396.56,33701.92,49212.58,40146.96,5196.06,30516.85,50662.26
42892.86,False,2025-06-20 13:00:00,13,4,20,6,2025,0,0,-0.26,-0.97,-0.43,-0.90,0.50,-0.87,42611.04,42844.84,40643.01,40315.70,42782.91,150.77,42611.04,42892.86,42371.61,777.79,40898.89,42892.86,38843.80,3951.20,33701.92,42892.86,40838.13,4418.24,33701.92,49212.58,40154.44,5199.12,30516.85,50662.26
43680.09,False,2025-06-20 14:00:00,14,4,20,6,2025,0,0,-0.50,-0.87,-0.43,-0.90,0.50,-0.87,42892.86,42611.04,40954.60,40643.01,43061.33,554.08,42611.04,43680.09,42835.14,505.73,42120.62,43680.09,39631.51,3888.98,33701.92,43680.09,40951.69,4456.23,33701.92,49212.58,40163.97,5204.13,30516.85,50662.26
43923.73,False,2025-06-20 15:00:00,15,4,20,6,2025,0,0,-0.71,-0.71,-0.43,-0.90,0.50,-0.87,43680.09,42892.86,41356.46,40954.60,43498.89,538.79,42892.86,43923.73,43135.66,531.31,42611.04,43923.73,40483.32,3579.26,33819.13,43923.73,41058.66,4496.99,33701.92,49212.58,40170.96,5208.41,30516.85,50662.26
44885.43,False,2025-06-20 16:00:00,16,4,20,6,2025,0,0,-0.87,-0.50,-0.43,-0.90,0.50,-0.87,43923.73,43680.09,42773.72,41356.46,44163.08,637.32,43680.09,44885.43,43473.00,861.99,42611.04,44885.43,41405.51,3099.62,34851.11,44885.43,41146.65,4552.33,33701.92,49212.58,40175.74,5212.40,30516.85,50662.26
46985.36,False,2025-06-20 17:00:00,17,4,20,6,2025,0,0,-0.97,-0.26,-0.43,-0.90,0.50,-0.87,44885.43,43923.73,45639.42,42773.72,45264.84,1565.68,43923.73,46985.36,44163.08,1599.99,42611.04,46985.36,42416.70,2723.44,36590.32,46985.36,41202.73,4617.90,33701.92,49212.58,40178.45,5215.83,30516.85,50662.26
49531.50,False,2025-06-20 18:00:00,18,4,20,6,2025,0,0,-1.00,-0.00,-0.43,-0.90,0.50,-0.87,46985.36,44885.43,49212.58,45639.42,47134.10,2326.60,44885.43,49531.50,45316.50,2499.15,42892.86,49531.50,43495.13,2768.43,38705.86,49531.50,41216.02,4642.34,33701.92,49531.50,40180.18,5218.90,30516.85,50662.26
48033.03,False,2025-06-20 19:00:00,19,4,20,6,2025,0,0,-0.97,0.26,-0.43,-0.90,0.50,-0.87,49531.50,46985.36,47911.86,49212.58,48183.30,1279.71,46985.36,49531.50,46173.19,2380.37,43680.09,49531.50,44272.40,2606.14,40898.89,49531.50,41221.07,4650.00,33701.92,49531.50,40180.60,5219.53,30516.85,50662.26
46174.28,False,2025-06-20 20:00:00,20,4,20,6,2025,0,0,-0.87,0.50,-0.43,-0.90,0.50,-0.87,48033.03,49531.50,46138.43,47911.86,47912.94,1681.83,46174.28,49531.50,46588.89,2053.22,43923.73,49531.50,44712.01,2423.92,42120.62,49531.50,41222.56,4651.66,33701.92,49531.50,40179.87,5218.68,30516.85,50662.26
44578.73,False,2025-06-20 21:00:00,21,4,20,6,2025,0,0,-0.71,0.71,-0.43,-0.90,0.50,-0.87,46174.28,48033.03,44466.64,46138.43,46262.01,1728.82,44578.73,48033.03,46698.05,1894.45,44578.73,49531.50,44916.86,2284.89,42611.04,49531.50,41227.23,4655.11,33701.92,49531.50,40178.38,5217.39,30516.85,50662.26
42428.94,False,2025-06-20 22:00:00,22,4,20,6,2025,0,0,-0.50,0.87,-0.43,-0.90,0.50,-0.87,44578.73,46174.28,42361.60,44466.64,44393.98,1879.49,42428.94,46174.28,46288.64,2525.02,42428.94,49531.50,44880.82,2323.35,42428.94,49531.50,41230.04,4655.84,33701.92,49531.50,40179.61,5217.89,30516.85,50662.26
39714.32,False,2025-06-20 23:00:00,23,4,20,6,2025,0,0,-0.26,0.97,-0.43,-0.90,0.50,-0.87,42428.94,44578.73,39932.21,42361.60,42240.66,2437.66,39714.32,44578.73,45076.80,3627.77,39714.32,49531.50,44619.94,2715.41,39714.32,49531.50,41220.96,4658.70,33701.92,49531.50,40181.62,5217.65,30516.85,50662.26
37211.66,False,2025-06-21 00:00:00,0,5,21,6,2025,1,0,0.00,1.00,-0.97,-0.22,0.50,-0.87,39714.32,42428.94,37693.38,39932.21,39784.97,2609.36,37211.66,42428.94,43023.49,4062.59,37211.66,48033.03,44169.99,3431.48,37211.66,49531.50,41200.89,4675.56,33701.92,49531.50,40184.73,5215.71,30516.85,50662.26
35147.06,False,2025-06-21 01:00:00,1,5,21,6,2025,1,0,0.26,0.97,-0.97,-0.22,0.50,-0.87,37211.66,39714.32,35548.59,37693.38,37357.68,2287.13,35147.06,39714.32,40875.83,4284.65,35147.06,46174.28,43524.51,4309.70,35147.06,49531.50,41184.15,4697.33,33701.92,49531.50,40187.45,5212.94,30516.85,50662.26
33836.69,False,2025-06-21 02:00:00,2,5,21,6,2025,1,0,0.50,0.87,-0.97,-0.22,0.50,-0.87,35147.06,37211.66,34227.61,35548.59,35398.47,1701.47,33836.69,37211.66,38819.57,4192.80,33836.69,44578.73,42704.23,5135.11,33836.69,49531.50,41167.87,4723.11,33701.92,49531.50,40189.73,5210.06,30516.85,50662.26
33026.96,False,2025-06-21 03:00:00,3,5,21,6,2025,1,0,0.71,0.71,-0.97,-0.22,0.50,-0.87,33836.69,35147.06,33701.92,34227.61,34003.57,1069.85,33026.96,35147.06,36894.27,3634.38,33026.96,42428.94,41796.16,5817.92,33026.96,49531.50,41139.74,4771.26,33026.96,49531.50,40191.77,5207.17,30516.85,50662.26
32992.99,False,2025-06-21 04:00:00,4,5,21,6,2025,1,0,0.87,0.50,-0.97,-0.22,0.50,-0.87,33026.96,33836.69,33819.13,33701.92,33285.55,477.61,32992.99,33836.69,35321.61,2675.50,32992.99,39714.32,40805.13,6241.34,32992.99,49531.50,41105.32,4829.01,32992.99,49531.50,40194.13,5203.80,30516.85,50662.26
33382.02,False,2025-06-21 05:00:00,5,5,21,6,2025,1,0,0.97,0.26,-0.97,-0.22,0.50,-0.87,32992.99,33026.96,34851.11,33819.13,33133.99,215.47,32992.99,33382.02,34266.23,1647.70,32992.99,37211.66,39671.52,6252.15,32992.99,49531.50,41044.11,4920.18,32992.99,49531.50,40194.15,5203.77,30516.85,50662.26
34312.98,False,2025-06-21 06:00:00,6,5,21,6,2025,1,0,1.00,0.00,-0.97,-0.22,0.50,-0.87,33382.02,32992.99,36590.32,34851.11,33562.66,678.28,32992.99,34312.98,33783.12,836.77,32992.99,35147.06,38403.31,5577.37,32992.99,48033.03,40949.22,5030.53,32992.99,49531.50,40193.96,5203.99,30516.85,50662.26
35754.09,False,2025-06-21 07:00:00,7,5,21,6,2025,1,0,0.97,-0.26,-0.97,-0.22,0.50,-0.87,34312.98,33382.02,38705.86,36590.32,34483.03,1195.14,33382.02,35754.09,33884.29,1045.36,32992.99,35754.09,37380.06,4708.79,32992.99,46174.28,40826.23,5123.00,32992.99,49531.50,40192.82,5204.94,30516.85,50662.26
37311.37,False,2025-06-21 08:00:00,8,5,21,6,2025,1,0,0.87,-0.50,-0.97,-0.22,0.50,-0.87,35754.09,34312.98,40898.89,38705.86,35792.81,1499.57,34312.98,37311.37,34463.40,1743.23,32992.99,37311.37,36641.48,3814.10,32992.99,44578.73,40676.75,5172.88,32992.99,49531.50,40192.62,5205.06,30516.85,50662.26
38392.96,False,2025-06-21 09:00:00,9,5,21,6,2025,1,0,0.71,-0.71,-0.97,-0.22,0.50,-0.87,37311.37,35754.09,42120.62,40898.89,37152.81,1326.56,35754.09,38392.96,35357.74,2180.52,32992.99,38392.96,36126.00,2968.01,32992.99,42428.94,40521.43,5183.60,32992.99,49531.50,40194.52,5204.33,30516.85,50662.26
38886.47,False,2025-06-21 10:00:00,10,5,21,6,2025,1,0,0.50,-0.87,-0.97,-0.22,0.50,-0.87,38392.96,37311.37,42861.39,42120.62,38196.93,805.64,37311.37,38886.47,36339.98,2229.10,33382.02,38886.47,35830.80,2407.32,32992.99,39714.32,40355.81,5169.06,32992.99,49531.50,40197.26,5203.52,30516.85,50662.26
39076.21,False,2025-06-21 11:00:00,11,5,21,6,2025,1,0,0.26,-0.97,-0.97,-0.22,0.50,-0.87,38886.47,38392.96,42844.84,42861.39,38785.21,352.70,38392.96,39076.21,37289.01,1906.72,34312.98,39076.21,35777.62,2319.17,32992.99,39076.21,40198.78,5147.36,32992.99,49531.50,40199.21,5203.03,30516.85,50662.26
38947.50,False,2025-06-21 12:00:00,12,5,21,6,2025,1,0,0.00,-1.00,-0.97,-0.22,0.50,-0.87,39076.21,38886.47,42611.04,42844.84,38970.06,96.86,38886.47,39076.21,38061.43,1303.22,35754.09,39076.21,35922.28,2466.22,32992.99,39076.21,40046.13,5126.99,32992.99,49531.50,40199.46,5202.97,30516.85,50662.26
38717.08,False,2025-06-21 13:00:00,13,5,21,6,2025,1,0,-0.26,-0.97,-0.97,-0.22,0.50,-0.87,38947.50,39076.21,42892.86,42611.04,38913.60,181.95,38717.08,39076.21,38555.27,653.41,37311.37,39076.21,36219.78,2577.04,32992.99,39076.21,39872.14,5096.95,32992.99,49531.50,40198.88,5203.13,30516.85,50662.26
38716.76,False,2025-06-21 14:00:00,14,5,21,6,2025,1,0,-0.50,-0.87,-0.97,-0.22,0.50,-0.87,38717.08,38947.50,43680.09,42892.86,38793.78,133.13,38716.76,38947.50,38789.50,238.47,38392.96,39076.21,36626.45,2551.72,32992.99,39076.21,39665.34,5036.06,32992.99,49531.50,40199.71,5202.88,30516.85,50662.26
39292.45,False,2025-06-21 15:00:00,15,5,21,6,2025,1,0,-0.71,-0.71,-0.97,-0.22,0.50,-0.87,38716.76,38717.08,43923.73,43680.09,38908.76,332.28,38716.76,39292.45,38939.41,221.46,38716.76,39292.45,37148.57,2383.73,32992.99,39292.45,39472.37,4953.85,32992.99,49531.50,40200.92,5202.65,30516.85,50662.26
40999.29,False,2025-06-21 16:00:00,16,5,21,6,2025,1,0,-0.87,-0.50,-0.97,-0.22,0.50,-0.87,39292.45,38716.76,44885.43,43923.73,39669.50,1187.06,38716.76,40999.29,39291.55,865.04,38716.76,40999.29,37815.77,2230.39,33382.02,40999.29,39310.45,4831.22,32992.99,49531.50,40201.59,5202.74,30516.85,50662.26
44476.24,False,2025-06-21 17:00:00,17,5,21,6,2025,1,0,-0.97,-0.26,-0.97,-0.22,0.50,-0.87,40999.29,39292.45,46985.36,44885.43,41589.32,2641.78,39292.45,44476.24,40191.55,2267.87,38716.76,44476.24,38740.28,2507.59,34312.98,44476.24,39205.90,4682.78,32992.99,49531.50,40199.40,5200.86,30516.85,50662.26
48073.78,False,2025-06-21 18:00:00,18,5,21,6,2025,1,0,-1.00,-0.00,-0.97,-0.22,0.50,-0.87,44476.24,40999.29,49531.50,46985.36,44516.43,3537.42,40999.29,48073.78,41712.60,3805.69,38716.76,48073.78,39887.02,3315.27,35754.09,48073.78,39145.16,4550.62,32992.99,48073.78,40200.16,5202.00,30516.85,50662.26
46021.45,False,2025-06-21 19:00:00,19,5,21,6,2025,1,0,-0.97,0.26,-0.97,-0.22,0.50,-0.87,48073.78,44476.24,48033.03,49531.50,46190.49,1804.72,44476.24,48073.78,42929.99,3824.06,38716.76,48073.78,40742.63,3472.84,37311.37,48073.78,39061.35,4395.69,32992.99,48073.78,40200.55,5202.44,30516.85,50662.26
43674.36,False,2025-06-21 20:00:00,20,5,21,6,2025,1,0,-0.87,0.50,-0.97,-0.22,0.50,-0.87,46021.45,48073.78,46174.28,48033.03,45923.20,2201.36,43674.36,48073.78,43756.26,3219.43,39292.45,48073.78,41272.88,3385.99,38392.96,48073.78,38957.18,4246.91,32992.99,48073.78,40200.14,5202.16,30516.85,50662.26
42062.94,False,2025-06-21 21:00:00,21,5,21,6,2025,1,0,-0.71,0.71,-0.97,-0.22,0.50,-0.87,43674.36,46021.45,44578.73,46174.28,43919.58,1990.61,42062.94,46021.45,44218.01,2587.90,40999.29,48073.78,41578.71,3265.83,38716.76,48073.78,38852.36,4131.61,32992.99,48073.78,40202.76,5202.99,30516.85,50662.26
39822.21,False,2025-06-21 22:00:00,22,5,21,6,2025,1,0,-0.50,0.87,-0.97,-0.22,0.50,-0.87,42062.94,43674.36,42428.94,44578.73,41853.17,1934.62,39822.21,43674.36,44021.83,2905.79,39822.21,48073.78,41656.69,3206.33,38716.76,48073.78,38743.74,4067.26,32992.99,48073.78,40205.95,5202.59,30516.85,50662.26
37743.88,False,2025-06-21 23:00:00,23,5,21,6,2025,1,0,-0.26,0.97,-0.97,-0.22,0.50,-0.87,39822.21,42062.94,39714.32,42428.94,39876.34,2160.04,37743.88,42062.94,42899.77,3843.70,37743.88,48073.78,41545.66,3324.69,37743.88,48073.78,38661.64,4066.70,32992.99,48073.78,40210.59,5200.02,30516.85,50662.26
35596.28,False,2025-06-22 00:00:00,0,6,22,6,2025,1,0,0.00,1.00,-0.78,0.62,0.50,-0.87,37743.88,39822.21,37211.66,39714.32,37720.79,2113.06,35596.28,39822.21,40820.19,3859.86,35596.28,46021.45,41266.39,3684.10,35596.28,48073.78,38594.33,4104.93,32992.99,48073.78,40216.06,5194.65,30516.85,50662.26
33595.55,False,2025-06-22 01:00:00,1,6,22,6,2025,1,0,0.26,0.97,-0.78,0.62,0.50,-0.87,35596.28,37743.88,35147.06,37211.66,35645.24,2074.60,33595.55,37743.88,38749.20,3844.50,33595.55,43674.36,40839.60,4258.20,33595.55,48073.78,38529.69,4173.23,32992.99,48073.78,40220.63,5188.45,30516.85,50662.26
32285.22,False,2025-06-22 02:00:00,2,6,22,6,2025,1,0,0.50,0.87,-0.78,0.62,0.50,-0.87,33595.55,35596.28,33836.69,35147.06,33825.69,1667.49,32285.22,35596.28,36851.01,3736.53,32285.22,42062.94,40303.64,4905.28,32285.22,48073.78,38465.04,4260.20,32285.22,48073.78,40225.32,5180.87,30516.85,50662.26
31473.33,False,2025-06-22 03:00:00,3,6,22,6,2025,1,0,0.71,0.71,-0.78,0.62,0.50,-0.87,32285.22,33595.55,33026.96,33836.69,32451.37,1070.83,31473.33,33595.55,35086.08,3251.88,31473.33,39822.21,39652.04,5531.20,31473.33,48073.78,38400.31,4357.12,31473.33,48073.78,40229.22,5173.99,30516.85,50662.26
31255.00,False,2025-06-22 04:00:00,4,6,22,6,2025,1,0,0.87,0.50,-0.78,0.62,0.50,-0.87,31473.33,32285.22,32992.99,33026.96,31671.18,542.86,31255.00,32285.22,33658.21,2564.64,31255.00,37743.88,38840.02,6009.98,31255.00,48073.78,38327.89,4464.03,31255.00,48073.78,40233.61,5166.00,30823.63,50662.26
31291.47,False,2025-06-22 05:00:00,5,6,22,6,2025,1,0,0.97,0.26,-0.78,0.62,0.50,-0.87,31255.00,31473.33,33382.02,32992.99,31339.93,116.95,31255.00,31473.33,32582.81,1723.76,31255.00,35596.28,37741.29,6090.57,31255.00,48073.78,38240.79,4583.53,31255.00,48073.78,40236.40,5161.02,30915.88,50662.26
31504.51,False,2025-06-22 06:00:00,6,6,22,6,2025,1,0,1.00,0.00,-0.78,0.62,0.50,-0.87,31291.47,31255.00,34312.98,33382.02,31350.33,134.76,31255.00,31504.51,31900.85,910.83,31255.00,33595.55,36360.52,5370.83,31255.00,46021.45,38123.77,4721.93,31255.00,48073.78,40239.90,5154.85,31124.90,50662.26
31695.66,False,2025-06-22 07:00:00,7,6,22,6,2025,1,0,0.97,-0.26,-0.78,0.62,0.50,-0.87,31504.51,31291.47,35754.09,34312.98,31497.21,202.19,31291.47,31695.66,31584.20,378.56,31255.00,32285.22,35166.70,4559.00,31255.00,43674.36,37954.67,4880.49,31255.00,48073.78,40243.30,5148.99,31255.00,50662.26
32867.72,False,2025-06-22 08:00:00,8,6,22,6,2025,1,0,0.87,-0.50,-0.78,0.62,0.50,-0.87,31695.66,31504.51,37311.37,35754.09,32022.63,738.08,31504.51,32867.72,31681.28,602.66,31255.00,32867.72,34266.15,3714.87,31255.00,42062.94,37769.51,4989.04,31255.00,48073.78,40247.48,5142.67,31255.00,50662.26
33907.98,False,2025-06-22 09:00:00,9,6,22,6,2025,1,0,0.71,-0.71,-0.78,0.62,0.50,-0.87,32867.72,31695.66,38392.96,37311.37,32823.78,1106.81,31695.66,33907.98,32087.06,1071.73,31255.00,33907.98,33586.57,2789.57,31255.00,39822.21,37582.64,5048.32,31255.00,48073.78,40250.49,5138.78,31255.00,50662.26
35068.07,False,2025-06-22 10:00:00,10,6,22,6,2025,1,0,0.50,-0.87,-0.78,0.62,0.50,-0.87,33907.98,32867.72,38886.47,38392.96,33947.92,1100.72,32867.72,35068.07,32722.57,1517.49,31291.47,35068.07,33190.39,2067.65,31255.00,37743.88,37423.54,5065.58,31255.00,48073.78,40253.27,5135.84,31255.00,50662.26
36207.49,False,2025-06-22 11:00:00,11,6,22,6,2025,1,0,0.26,-0.97,-0.78,0.62,0.50,-0.87,35068.07,33907.98,39076.21,38886.47,35061.18,1149.77,33907.98,36207.49,33541.90,1875.24,31504.51,36207.49,33062.36,1788.83,31255.00,36207.49,37304.01,5058.73,31255.00,48073.78,40254.87,5134.52,31255.00,50662.26
36334.86,False,2025-06-22 12:00:00,12,6,22,6,2025,1,0,0.00,-1.00,-0.78,0.62,0.50,-0.87,36207.49,35068.07,38947.50,39076.21,35870.14,697.53,35068.07,36334.86,34346.96,1862.45,31695.66,36334.86,33123.90,1893.58,31255.00,36334.86,37195.15,5049.93,31255.00,48073.78,40253.89,5135.26,31255.00,50662.26
35528.98,False,2025-06-22 13:00:00,13,6,22,6,2025,1,0,-0.26,-0.97,-0.78,0.62,0.50,-0.87,36334.86,36207.49,38717.08,38947.50,36023.77,433.21,35528.98,36334.86,34985.85,1361.05,32867.72,36334.86,33285.02,2015.68,31255.00,36334.86,37062.31,5050.09,31255.00,48073.78,40251.48,5137.39,31255.00,50662.26
35149.55,False,2025-06-22 14:00:00,14,6,22,6,2025,1,0,-0.50,-0.87,-0.78,0.62,0.50,-0.87,35528.98,36334.86,38716.76,38717.08,35671.13,605.31,35149.55,36334.86,35366.15,887.11,33907.98,36334.86,33523.72,2055.71,31255.00,36334.86,36913.68,5051.77,31255.00,48073.78,40250.81,5138.06,31255.00,50662.26
35985.11,False,2025-06-22 15:00:00,15,6,22,6,2025,1,0,-0.71,-0.71,-0.78,0.62,0.50,-0.87,35149.55,35528.98,39292.45,38716.76,35554.55,418.37,35149.55,35985.11,35712.34,542.69,35068.07,36334.86,33899.70,2059.21,31255.00,36334.86,36775.87,5029.12,31255.00,48073.78,40252.34,5136.74,31255.00,50662.26
37952.26,False,2025-06-22 16:00:00,16,6,22,6,2025,1,0,-0.87,-0.50,-0.78,0.62,0.50,-0.87,35985.11,35149.55,40999.29,39292.45,36362.31,1438.92,35149.55,37952.26,36193.04,968.32,35149.55,37952.26,34457.80,2181.21,31291.47,37952.26,36648.91,4955.79,31255.00,48073.78,40254.26,5135.82,31255.00,50662.26
42210.86,False,2025-06-22 17:00:00,17,6,22,6,2025,1,0,-0.97,-0.26,-0.78,0.62,0.50,-0.87,37952.26,35985.11,44476.24,40999.29,38716.08,3182.38,35985.11,42210.86,37193.60,2641.80,35149.55,42210.86,35367.75,2899.57,31504.51,42210.86,36554.52,4819.93,31255.00,48073.78,40255.19,5136.17,31255.00,50662.26
45615.82,False,2025-06-22 18:00:00,18,6,22,6,2025,1,0,-1.00,-0.00,-0.78,0.62,0.50,-0.87,42210.86,37952.26,48073.78,44476.24,41926.31,3839.69,37952.26,45615.82,38740.43,4259.95,35149.55,45615.82,36543.70,3884.55,31695.66,45615.82,36452.11,4584.91,31255.00,46021.45,40256.20,5137.20,31255.00,50662.26
44358.75,False,2025-06-22 19:00:00,19,6,22,6,2025,1,0,-0.97,0.26,-0.78,0.62,0.50,-0.87,45615.82,42210.86,46021.45,48073.78,44061.81,1721.79,42210.86,45615.82,40212.06,4449.58,35149.55,45615.82,37598.95,4158.19,32867.72,45615.82,36382.83,4444.44,31255.00,45615.82,40258.73,5139.13,31255.00,50662.26
42853.92,False,2025-06-22 20:00:00,20,6,22,6,2025,1,0,-0.87,0.50,-0.78,0.62,0.50,-0.87,44358.75,45615.82,43674.36,46021.45,44276.16,1382.80,42853.92,45615.82,41496.12,3753.70,35985.11,45615.82,38431.14,4124.38,33907.98,45615.82,36348.64,4388.72,31255.00,45615.82,40260.53,5139.99,31255.00,50662.26
41506.58,False,2025-06-22 21:00:00,21,6,22,6,2025,1,0,-0.71,0.71,-0.78,0.62,0.50,-0.87,42853.92,44358.75,42062.94,43674.36,42906.42,1426.81,41506.58,44358.75,42416.36,2645.71,37952.26,45615.82,39064.35,3946.27,35068.07,45615.82,36325.46,4358.59,31255.00,45615.82,40260.76,5140.05,31255.00,50662.26
39264.41,False,2025-06-22 22:00:00,22,6,22,6,2025,1,0,-0.50,0.87,-0.78,0.62,0.50,-0.87,41506.58,42853.92,39822.21,42062.94,41208.30,1813.25,39264.41,42853.92,42635.06,2223.45,39264.41,45615.82,39414.05,3740.51,35149.55,45615.82,36302.22,4340.59,31255.00,45615.82,40261.93,5139.80,31255.00,50662.26
36844.69,False,2025-06-22 23:00:00,23,6,22,6,2025,1,0,-0.26,0.97,-0.78,0.62,0.50,-0.87,39264.41,41506.58,37743.88,39822.21,39205.22,2331.51,36844.69,41506.58,41740.69,3263.98,36844.69,45615.82,39467.15,3695.10,35149.55,45615.82,36264.75,4331.47,31255.00,45615.82,40264.55,5137.93,31255.00,50662.26
34638.68,False,2025-06-23 00:00:00,0,0,23,6,2025,0,0,0.00,1.00,0.00,1.00,0.50,-0.87,36844.69,39264.41,35596.28,37743.88,36915.93,2313.68,34638.68,39264.41,39911.17,3704.23,34638.68,44358.75,39325.80,3854.80,34638.68,45615.82,36224.85,4342.30,31255.00,45615.82,40267.00,5135.13,31255.00,50662.26
33099.20,False,2025-06-23 01:00:00,1,0,23,6,2025,0,0,0.26,0.97,0.00,1.00,0.50,-0.87,34638.68,36844.69,33595.55,35596.28,34860.86,1882.60,33099.20,36844.69,38034.58,3849.65,33099.20,42853.92,39123.32,4126.60,33099.20,45615.82,36204.17,4356.52,31255.00,45615.82,40269.80,5131.07,31255.00,50662.26
32280.79,False,2025-06-23 02:00:00,2,0,23,6,2025,0,0,0.50,0.87,0.00,1.00,0.50,-0.87,33099.20,34638.68,32285.22,33595.55,33339.56,1197.18,32280.79,34638.68,36272.39,3615.17,32280.79,41506.58,38884.26,4448.30,32280.79,45615.82,36203.99,4356.70,31255.00,45615.82,40272.90,5126.05,31255.00,50662.26
31938.12,False,2025-06-23 03:00:00,3,0,23,6,2025,0,0,0.71,0.71,0.00,1.00,0.50,-0.87,32280.79,33099.20,31473.33,32285.22,32439.37,596.56,31938.12,33099.20,34677.65,2880.19,31938.12,39264.41,38547.01,4825.50,31938.12,45615.82,36223.35,4335.74,31255.00,45615.82,40275.80,5121.17,31255.00,50662.26
32470.80,False,2025-06-23 04:00:00,4,0,23,6,2025,0,0,0.87,0.50,0.00,1.00,0.50,-0.87,31938.12,32280.79,31255.00,31473.33,32229.90,269.96,31938.12,32470.80,33545.38,1877.07,31938.12,36844.69,38090.22,5136.34,31938.12,45615.82,36274.01,4281.93,31291.47,45615.82,40278.44,5117.01,31255.00,50662.26
34788.64,False,2025-06-23 05:00:00,5,0,23,6,2025,0,0,0.97,0.26,0.00,1.00,0.50,-0.87,32470.80,31938.12,31291.47,31255.00,33065.85,1515.56,31938.12,34788.64,33202.70,1230.67,31938.12,34788.64,37471.70,5041.03,31938.12,45615.82,36419.73,4162.85,31504.51,45615.82,40280.72,5114.46,31255.00,50662.26
38196.57,False,2025-06-23 06:00:00,6,0,23,6,2025,0,0,1.00,0.00,0.00,1.00,0.50,-0.87,34788.64,32470.80,31504.51,31291.47,35152.00,2880.13,32470.80,38196.57,33795.69,2380.74,31938.12,38196.57,36853.43,4360.40,31938.12,44358.75,36698.56,4041.67,31695.66,45615.82,40281.84,5113.98,31255.00,50662.26
41071.50,False,2025-06-23 07:00:00,7,0,23,6,2025,0,0,0.97,-0.26,0.00,1.00,0.50,-0.87,38196.57,34788.64,31695.66,31504.51,38018.90,3145.20,34788.64,41071.50,35124.40,3746.97,31938.12,41071.50,36579.49,3927.82,31938.12,42853.92,37089.22,3989.86,31938.12,45615.82,40288.87,5114.25,31255.00,50662.26
43249.78,False,2025-06-23 08:00:00,8,0,23,6,2025,0,0,0.87,-0.50,0.00,1.00,0.50,-0.87,41071.50,38196.57,32867.72,31695.66,40839.28,2534.59,38196.57,43249.78,36952.57,4649.33,31938.12,43249.78,36612.48,3986.53,31938.12,43249.78,37521.81,4074.19,31938.12,45615.82,40298.47,5118.31,31255.00,50662.26
44825.33,False,2025-06-23 09:00:00,9,0,23,6,2025,0,0,0.71,-0.71,0.00,1.00,0.50,-0.87,43249.78,41071.50,33907.98,32867.72,43048.87,1884.96,41071.50,44825.33,39100.44,4842.26,32470.80,44825.33,36889.04,4445.61,31938.12,44825.33,37976.70,4258.46,31938.12,45615.82,40315.01,5128.47,31255.00,50662.26
46795.43,False,2025-06-23 10:00:00,10,0,23,6,2025,0,0,0.50,-0.87,0.00,1.00,0.50,-0.87,44825.33,43249.78,35068.07,33907.98,44956.85,1776.48,43249.78,46795.43,41487.88,4433.93,34788.64,46795.43,37516.63,5267.10,31938.12,46795.43,38465.34,4571.52,31938.12,46795.43,40338.00,5148.89,31255.00,50662.26
